property_id,deal_type,user_type,district,type_name,size_sqm,status,rooms,floor,year_built,renovation_status,estimated_saleprice,estimated_rentprice
1166,Sale,Buyer,Shengavit,House,166.2,Available,5,10,2020,Not Renovated,420226.43,1680.91
1167,Rent,Agent,Kanaker-Zeytun,House,143.0,Available,1,5,1991,Not Renovated,189964.2,759.86
1168,Sale,Agent,Nor Nork,House,38.8,Available,3,9,1969,Newly Renovated,75808.27,303.23
1169,Sale,Buyer,Kentron,House,160.4,Available,6,2,1965,Partially Renovated,191788.73,767.15
1170,Sale,Agent,Erebuni,House,52.2,Available,1,2,2002,Newly Renovated,80151.76,320.61
1172,Rent,Buyer,Avan,House,166.0,Available,6,8,1981,Partially Renovated,307688.4,1230.75
1176,Sale,Agent,Nork-Marash,House,166.7,Available,3,9,1985,Newly Renovated,287176.36,1148.71
1177,Rent,Buyer,Avan,House,114.2,Available,4,6,1977,Newly Renovated,249518.06,998.07
1180,Rent,Buyer,Avan,House,198.3,Available,3,3,1983,Newly Renovated,382114.71,1528.46
1182,Rent,Owner,Avan,House,77.7,Available,6,10,1994,Newly Renovated,207471.0,829.88
1184,Sale,Agent,Davtashen,House,102.5,Available,2,4,1975,Partially Renovated,192959.42,771.84
1185,Sale,Owner,Kanaker-Zeytun,House,40.5,Available,2,1,2005,Newly Renovated,115577.1,462.31
1191,Sale,Buyer,Arabkir,House,145.9,Available,1,11,1990,Not Renovated,152764.7,611.06
1193,Rent,Owner,Nor Nork,House,139.2,Available,3,1,1970,Newly Renovated,349513.43,1398.05
1195,Sale,Buyer,Nubarashen,House,147.1,Available,5,5,2000,Not Renovated,353120.96,1412.48
1198,Rent,Owner,Erebuni,House,163.5,Available,2,6,1996,Not Renovated,352563.5,1410.25
1199,Sale,Agent,Nor Nork,House,41.5,Available,2,2,2010,Newly Renovated,57995.84,231.98
1204,Sale,Agent,Kanaker-Zeytun,House,111.9,Available,5,3,2005,Partially Renovated,286177.27,1144.71
1208,Sale,Agent,Avan,House,99.1,Available,4,8,2002,Partially Renovated,223958.95,895.84
1209,Sale,Agent,Avan,House,84.4,Available,2,6,1993,Not Renovated,135705.38,542.82
1210,Rent,Agent,Davtashen,House,65.7,Available,3,4,1968,Newly Renovated,121209.42,484.84
1211,Sale,Owner,Kanaker-Zeytun,House,79.6,Available,2,10,2021,Partially Renovated,169278.83,677.12
1213,Sale,Agent,Nor Nork,House,149.5,Available,6,5,2005,Not Renovated,315363.11,1261.45
1214,Rent,Owner,Davtashen,House,186.0,Available,3,4,2015,Partially Renovated,424058.91,1696.24
1215,Rent,Owner,Avan,House,79.1,Available,4,1,1998,Not Renovated,114213.45,456.85
1216,Rent,Agent,Avan,House,143.5,Available,1,2,2006,Newly Renovated,373941.26,1495.77
1217,Sale,Owner,Kanaker-Zeytun,House,121.5,Available,3,2,1997,Not Renovated,271054.84,1084.22
1220,Rent,Buyer,Shengavit,House,123.8,Available,5,2,1969,Newly Renovated,267126.76,1068.51
1221,Rent,Agent,Davtashen,House,25.8,Available,1,8,1999,Partially Renovated,57501.65,230.01
1222,Sale,Owner,Nubarashen,House,54.7,Available,3,3,2023,Partially Renovated,118696.06,474.78
1223,Rent,Owner,Kanaker-Zeytun,House,142.3,Available,5,8,1996,Not Renovated,209735.89,838.94
1224,Rent,Owner,Avan,House,29.0,Available,4,9,1981,Not Renovated,35306.63,141.23
1225,Rent,Agent,Kentron,House,128.6,Available,4,11,1987,Partially Renovated,274440.99,1097.76
1226,Sale,Owner,Nor Nork,House,87.3,Available,5,7,1999,Partially Renovated,180089.04,720.36
1229,Sale,Agent,Avan,House,139.1,Available,3,8,1968,Newly Renovated,297504.4,1190.02
1232,Sale,Owner,Shengavit,House,67.9,Available,3,6,1991,Partially Renovated,140122.29,560.49
1234,Rent,Owner,Nork-Marash,House,159.3,Available,4,8,1979,Newly Renovated,446712.2,1786.85
1238,Sale,Owner,Nor Nork,House,94.1,Available,4,10,1989,Newly Renovated,201933.92,807.74
1239,Sale,Owner,Erebuni,House,55.5,Available,4,12,1974,Not Renovated,119121.32,476.49
1241,Rent,Buyer,Avan,House,164.5,Available,5,3,1971,Partially Renovated,355542.29,1422.17
1244,Rent,Agent,Nor Nork,House,119.5,Available,4,12,1992,Partially Renovated,142670.65,570.68
1246,Rent,Agent,Erebuni,House,193.3,Available,5,2,2000,Not Renovated,297484.8,1189.94
1250,Sale,Owner,Kanaker-Zeytun,House,173.4,Available,5,12,1981,Newly Renovated,385326.22,1541.3
1251,Rent,Buyer,Erebuni,House,88.6,Available,2,8,1986,Newly Renovated,151224.99,604.9
1252,Rent,Owner,Davtashen,House,74.0,Available,2,1,1988,Partially Renovated,166354.68,665.42
1256,Sale,Agent,Avan,House,41.5,Available,2,6,1991,Not Renovated,67654.5,270.62
1257,Sale,Owner,Arabkir,House,42.6,Available,2,10,1996,Newly Renovated,56635.09,226.54
1259,Sale,Owner,Erebuni,House,163.6,Available,1,5,2015,Not Renovated,183204.35,732.82
1263,Sale,Owner,Nor Nork,House,56.7,Available,5,6,2015,Newly Renovated,158729.48,634.92
1264,Sale,Owner,Kentron,House,159.5,Available,4,7,2019,Partially Renovated,366283.53,1465.13
1265,Sale,Owner,Kanaker-Zeytun,House,142.6,Available,3,9,2018,Newly Renovated,373458.13,1493.83
1267,Rent,Agent,Kanaker-Zeytun,House,50.8,Available,2,4,1993,Not Renovated,82893.48,331.57
1268,Sale,Buyer,Malatia-Sebastia,House,147.9,Available,6,1,1991,Newly Renovated,429447.82,1717.79
1273,Sale,Owner,Kanaker-Zeytun,House,189.9,Available,4,8,1966,Newly Renovated,496278.56,1985.11
1274,Rent,Agent,Kanaker-Zeytun,House,49.6,Available,3,1,2002,Partially Renovated,99811.61,399.25
1276,Rent,Buyer,Erebuni,House,117.6,Available,3,11,2010,Not Renovated,252709.58,1010.84
1277,Sale,Owner,Davtashen,House,91.5,Available,5,2,2002,Partially Renovated,183565.71,734.26
1278,Rent,Owner,Davtashen,House,166.7,Available,6,4,1990,Newly Renovated,272799.3,1091.2
1281,Rent,Buyer,Arabkir,House,100.8,Available,5,1,2017,Partially Renovated,196638.89,786.56
1284,Sale,Owner,Shengavit,House,53.5,Available,4,6,1988,Not Renovated,124565.3,498.26
1285,Rent,Agent,Davtashen,House,179.5,Available,3,12,1980,Not Renovated,267630.31,1070.52
1288,Sale,Owner,Nor Nork,House,173.3,Available,1,11,2003,Newly Renovated,390583.01,1562.33
1290,Sale,Owner,Arabkir,House,176.3,Available,4,5,2023,Partially Renovated,352062.99,1408.25
1301,Rent,Owner,Kanaker-Zeytun,House,66.2,Available,2,9,2001,Partially Renovated,129048.31,516.19
1303,Rent,Buyer,Nubarashen,House,165.7,Available,2,12,1982,Newly Renovated,495164.35,1980.66
1305,Sale,Owner,Nor Nork,House,157.1,Available,3,5,1976,Partially Renovated,224980.5,899.92
1306,Rent,Buyer,Nork-Marash,House,190.0,Available,2,10,1984,Partially Renovated,288332.55,1153.33
1309,Rent,Owner,Malatia-Sebastia,House,158.0,Available,6,5,1972,Partially Renovated,269941.5,1079.77
1310,Rent,Agent,Nork-Marash,House,194.9,Available,2,12,2017,Newly Renovated,683244.03,2732.98
1312,Rent,Owner,Nork-Marash,House,166.6,Available,5,10,1999,Newly Renovated,463740.18,1854.96
1314,Sale,Buyer,Erebuni,House,118.1,Available,2,6,1973,Not Renovated,204139.36,816.56
1316,Rent,Owner,Ajapnyak,House,153.5,Available,6,4,2011,Newly Renovated,355113.79,1420.46
1317,Sale,Agent,Arabkir,House,197.1,Available,4,6,2023,Newly Renovated,578743.61,2314.97
1318,Rent,Agent,Davtashen,House,127.0,Available,4,4,2013,Not Renovated,188402.36,753.61
1320,Rent,Agent,Kentron,House,128.1,Available,6,9,2014,Not Renovated,301432.05,1205.73
1321,Rent,Agent,Davtashen,House,168.6,Available,1,2,1995,Newly Renovated,263059.21,1052.24
1323,Sale,Agent,Kanaker-Zeytun,House,117.7,Available,2,10,2020,Not Renovated,183395.11,733.58
1324,Rent,Agent,Avan,House,76.6,Available,4,3,2002,Newly Renovated,272682.68,1090.73
1325,Rent,Agent,Erebuni,House,149.3,Available,6,12,1967,Not Renovated,222406.67,889.63
1328,Sale,Owner,Nork-Marash,House,142.7,Available,3,10,1994,Not Renovated,250211.84,1000.85
1330,Rent,Buyer,Nor Nork,House,174.9,Available,5,9,2015,Not Renovated,424050.83,1696.2
1331,Sale,Agent,Avan,House,199.4,Available,6,6,1969,Newly Renovated,527761.75,2111.05
1333,Rent,Buyer,Kentron,House,167.9,Available,2,9,2019,Newly Renovated,367509.55,1470.04
1336,Rent,Agent,Avan,House,186.8,Available,5,3,2003,Newly Renovated,301524.62,1206.1
1337,Sale,Agent,Nubarashen,House,116.8,Available,6,3,2001,Partially Renovated,315313.87,1261.26
1338,Sale,Owner,Kanaker-Zeytun,House,153.4,Available,5,12,1973,Partially Renovated,298851.33,1195.41
1340,Sale,Owner,Shengavit,House,28.7,Available,3,11,2006,Newly Renovated,47156.41,188.63
1342,Sale,Buyer,Malatia-Sebastia,House,142.2,Available,6,7,2013,Not Renovated,441625.68,1766.5
1345,Sale,Buyer,Kanaker-Zeytun,House,85.0,Available,4,3,1995,Partially Renovated,141369.96,565.48
1347,Sale,Buyer,Davtashen,House,141.3,Available,1,9,1984,Newly Renovated,236687.31,946.75
1350,Sale,Agent,Avan,House,65.7,Available,3,3,1986,Partially Renovated,137620.1,550.48
1351,Rent,Agent,Kanaker-Zeytun,House,43.9,Available,3,1,2002,Not Renovated,58812.56,235.25
1352,Rent,Owner,Nor Nork,House,89.8,Available,1,4,1993,Newly Renovated,136586.64,546.35
1361,Rent,Owner,Davtashen,House,95.6,Available,2,9,2000,Newly Renovated,194413.77,777.66
1362,Sale,Owner,Ajapnyak,House,79.8,Available,5,11,2002,Partially Renovated,147643.05,590.57
1366,Sale,Owner,Davtashen,House,50.2,Available,2,5,2014,Partially Renovated,115740.67,462.96
1367,Sale,Agent,Kanaker-Zeytun,House,140.3,Available,2,6,1974,Newly Renovated,221672.61,886.69
1369,Rent,Buyer,Avan,House,188.4,Available,2,3,1980,Newly Renovated,335703.88,1342.82
1370,Rent,Owner,Ajapnyak,House,180.3,Available,3,10,1981,Newly Renovated,485360.12,1941.44
1373,Rent,Owner,Davtashen,House,46.2,Available,1,3,1971,Partially Renovated,57338.93,229.36
1375,Rent,Owner,Arabkir,House,194.6,Available,1,4,2015,Partially Renovated,376013.13,1504.05
1376,Sale,Buyer,Kentron,House,27.2,Available,1,8,2001,Not Renovated,28081.37,112.33
1379,Sale,Owner,Kanaker-Zeytun,House,168.4,Available,6,11,2021,Not Renovated,414361.7,1657.45
1381,Sale,Buyer,Kanaker-Zeytun,House,142.1,Available,2,3,1986,Not Renovated,227229.23,908.92
1383,Sale,Agent,Kanaker-Zeytun,House,140.7,Available,3,8,1979,Partially Renovated,179050.52,716.2
1384,Sale,Agent,Avan,House,150.8,Available,4,10,1978,Partially Renovated,355817.32,1423.27
1385,Sale,Buyer,Davtashen,House,71.5,Available,1,4,1973,Newly Renovated,143040.02,572.16
1386,Sale,Owner,Avan,House,184.0,Available,3,11,1975,Newly Renovated,363944.22,1455.78
1388,Rent,Agent,Shengavit,House,73.7,Available,5,4,2006,Partially Renovated,143674.52,574.7
1390,Sale,Buyer,Erebuni,House,61.2,Available,1,2,1993,Newly Renovated,127029.36,508.12
1392,Sale,Agent,Nor Nork,House,103.5,Available,5,4,2006,Not Renovated,254522.67,1018.09
1393,Rent,Buyer,Kentron,House,146.4,Available,3,8,2001,Newly Renovated,317238.2,1268.95
1394,Sale,Owner,Avan,House,31.8,Available,6,6,1974,Partially Renovated,71114.13,284.46
1396,Rent,Buyer,Nubarashen,House,198.3,Available,5,3,1993,Newly Renovated,492238.88,1968.96
1399,Rent,Agent,Davtashen,House,189.2,Available,5,8,2007,Partially Renovated,612767.1,2451.07
1402,Rent,Owner,Kentron,House,58.2,Available,3,3,1973,Partially Renovated,123009.58,492.04
1403,Sale,Owner,Kanaker-Zeytun,House,139.8,Available,4,9,2015,Partially Renovated,372069.45,1488.28
1407,Rent,Agent,Davtashen,House,129.8,Available,5,5,2013,Newly Renovated,294943.16,1179.77
1408,Sale,Owner,Avan,House,109.0,Available,3,11,2002,Partially Renovated,163367.82,653.47
1409,Rent,Owner,Avan,House,134.2,Available,5,7,2009,Not Renovated,209883.64,839.53
1410,Sale,Agent,Avan,House,108.8,Available,4,5,2018,Newly Renovated,247749.54,991.0
1411,Rent,Agent,Kentron,House,92.9,Available,2,1,1996,Newly Renovated,256427.5,1025.71
1414,Rent,Owner,Kanaker-Zeytun,House,131.8,Available,1,4,2015,Not Renovated,235171.46,940.69
1415,Sale,Buyer,Kentron,House,145.9,Available,4,2,2014,Partially Renovated,244785.79,979.14
1416,Sale,Agent,Kanaker-Zeytun,House,161.0,Available,6,7,1984,Newly Renovated,314662.1,1258.65
1417,Sale,Owner,Kanaker-Zeytun,House,94.7,Available,6,6,1965,Not Renovated,149244.61,596.98
1418,Rent,Agent,Erebuni,House,57.9,Available,5,10,2008,Newly Renovated,96501.49,386.01
1421,Sale,Agent,Malatia-Sebastia,House,117.8,Available,6,4,2013,Not Renovated,230574.0,922.3
1422,Rent,Buyer,Davtashen,House,70.4,Available,5,2,1999,Partially Renovated,184740.09,738.96
1423,Rent,Agent,Avan,House,77.2,Available,1,4,1986,Newly Renovated,99682.36,398.73
1424,Rent,Buyer,Davtashen,House,171.0,Available,4,7,2015,Newly Renovated,334431.26,1337.73
1425,Sale,Buyer,Avan,House,135.4,Available,5,4,2009,Not Renovated,287308.5,1149.23
1428,Sale,Buyer,Kanaker-Zeytun,House,169.1,Available,6,2,2008,Partially Renovated,242586.54,970.35
1430,Rent,Owner,Avan,House,141.0,Available,6,4,2011,Not Renovated,184419.35,737.68
1431,Rent,Agent,Avan,House,62.1,Available,3,8,1986,Newly Renovated,133476.57,533.91
1432,Rent,Owner,Erebuni,House,106.4,Available,6,4,1982,Not Renovated,140448.34,561.79
1434,Sale,Agent,Kanaker-Zeytun,House,167.1,Available,6,8,2002,Newly Renovated,353583.64,1414.33
1436,Rent,Owner,Nor Nork,House,136.3,Available,5,8,1975,Not Renovated,282397.75,1129.59
1438,Rent,Agent,Arabkir,House,88.6,Available,2,4,2011,Partially Renovated,185503.48,742.01
1440,Rent,Owner,Malatia-Sebastia,House,186.7,Available,3,1,1994,Newly Renovated,319439.69,1277.76
1445,Sale,Buyer,Erebuni,House,178.3,Available,5,4,2013,Not Renovated,336347.72,1345.39
1447,Rent,Buyer,Malatia-Sebastia,House,84.1,Available,5,9,2008,Not Renovated,108738.47,434.95
1449,Sale,Owner,Nor Nork,House,69.1,Available,6,8,2019,Not Renovated,171950.77,687.8
1451,Rent,Buyer,Avan,House,142.7,Available,6,8,1985,Not Renovated,215311.73,861.25
1452,Sale,Agent,Avan,House,49.4,Available,4,5,1977,Newly Renovated,105113.95,420.46
1453,Rent,Agent,Nor Nork,House,179.4,Available,5,7,1978,Not Renovated,407068.01,1628.27
1454,Rent,Agent,Nubarashen,House,58.7,Available,5,8,1968,Newly Renovated,130371.49,521.49
1456,Sale,Owner,Malatia-Sebastia,House,62.9,Available,3,11,1988,Partially Renovated,131008.37,524.03
1458,Rent,Owner,Nor Nork,House,95.0,Available,6,8,1986,Newly Renovated,226405.6,905.62
1459,Sale,Owner,Arabkir,House,143.3,Available,5,2,1968,Newly Renovated,375582.45,1502.33
1460,Rent,Owner,Kanaker-Zeytun,House,87.5,Available,1,10,2007,Partially Renovated,137969.72,551.88
1463,Rent,Agent,Erebuni,House,127.3,Available,3,3,1978,Not Renovated,168787.52,675.15
1464,Rent,Agent,Avan,House,126.6,Available,3,2,1972,Not Renovated,131468.77,525.88
1465,Rent,Buyer,Avan,House,61.0,Available,1,9,2017,Not Renovated,66582.93,266.33
1466,Rent,Agent,Erebuni,House,165.3,Available,3,8,2009,Partially Renovated,243865.54,975.46
1467,Sale,Agent,Kanaker-Zeytun,House,162.3,Available,3,7,2014,Newly Renovated,274885.55,1099.54
1472,Sale,Owner,Kanaker-Zeytun,House,43.7,Available,5,7,1992,Not Renovated,80266.97,321.07
1474,Sale,Buyer,Kentron,House,49.7,Available,4,9,2014,Partially Renovated,76847.11,307.39
1475,Sale,Owner,Kanaker-Zeytun,House,109.8,Available,3,12,1979,Newly Renovated,228602.93,914.41
1476,Rent,Owner,Ajapnyak,House,160.5,Available,6,6,2000,Newly Renovated,334996.94,1339.99
1479,Rent,Buyer,Nor Nork,House,99.0,Available,4,3,1977,Newly Renovated,155748.98,623.0
1480,Rent,Owner,Kentron,House,137.9,Available,3,8,2016,Not Renovated,274470.65,1097.88
1481,Rent,Owner,Avan,House,178.8,Available,4,8,2001,Newly Renovated,279150.87,1116.6
1485,Sale,Owner,Nor Nork,House,143.7,Available,4,2,2014,Newly Renovated,260745.49,1042.98
1486,Sale,Agent,Kentron,House,40.0,Available,1,10,1978,Partially Renovated,88192.33,352.77
1492,Rent,Agent,Nor Nork,House,70.4,Available,1,5,2012,Partially Renovated,110946.39,443.79
1493,Rent,Buyer,Erebuni,House,101.2,Available,1,5,1971,Partially Renovated,203526.37,814.11
1494,Sale,Buyer,Kanaker-Zeytun,House,130.9,Available,4,1,1982,Partially Renovated,284023.58,1136.09
1497,Rent,Owner,Davtashen,House,197.1,Available,4,2,1980,Not Renovated,547641.96,2190.57
1498,Rent,Buyer,Erebuni,House,39.6,Available,1,3,1989,Not Renovated,65207.89,260.83
1499,Rent,Buyer,Kanaker-Zeytun,House,78.5,Available,5,7,1986,Not Renovated,184860.63,739.44
1500,Sale,Buyer,Nor Nork,House,118.8,Available,6,11,2023,Partially Renovated,302366.67,1209.47
1501,Sale,Owner,Kanaker-Zeytun,House,187.7,Available,3,9,1999,Newly Renovated,523546.05,2094.18
1503,Sale,Agent,Nor Nork,House,28.7,Available,5,1,1982,Partially Renovated,37952.16,151.81
1504,Rent,Buyer,Malatia-Sebastia,House,87.9,Available,2,5,1976,Newly Renovated,105498.64,421.99
1505,Sale,Owner,Davtashen,House,187.7,Available,6,8,1989,Not Renovated,323694.05,1294.78
1506,Sale,Agent,Nor Nork,House,149.9,Available,2,9,1970,Newly Renovated,264203.67,1056.81
1508,Sale,Owner,Davtashen,House,179.3,Available,5,5,2010,Partially Renovated,274265.95,1097.06
1509,Sale,Buyer,Erebuni,House,88.2,Available,3,2,1973,Partially Renovated,102213.69,408.85
1510,Rent,Agent,Davtashen,House,107.6,Available,3,3,2023,Newly Renovated,307365.52,1229.46
1512,Rent,Agent,Kanaker-Zeytun,House,140.9,Available,4,1,2013,Newly Renovated,214472.34,857.89
1513,Sale,Owner,Davtashen,House,108.9,Available,4,10,1972,Newly Renovated,348150.71,1392.6
1518,Sale,Buyer,Ajapnyak,House,91.4,Available,1,1,1997,Not Renovated,133999.59,536.0
1519,Rent,Agent,Davtashen,House,144.2,Available,3,8,2002,Not Renovated,172288.6,689.15
1521,Sale,Owner,Shengavit,House,191.1,Available,1,2,2010,Not Renovated,226940.65,907.76
1522,Sale,Owner,Arabkir,House,34.7,Available,1,9,1997,Not Renovated,42222.22,168.89
1525,Rent,Agent,Erebuni,House,91.7,Available,6,3,1970,Partially Renovated,208531.91,834.13
1527,Sale,Owner,Kentron,House,106.9,Available,4,1,1988,Partially Renovated,236771.94,947.09
1530,Rent,Agent,Arabkir,House,68.8,Available,2,4,2013,Not Renovated,115398.7,461.59
1535,Rent,Agent,Nork-Marash,House,142.5,Available,1,2,1972,Not Renovated,118798.93,475.2
1541,Rent,Agent,Kentron,House,187.7,Available,6,3,1983,Not Renovated,315372.91,1261.49
1542,Rent,Buyer,Avan,House,174.9,Available,6,6,1988,Not Renovated,251414.42,1005.66
1544,Sale,Owner,Erebuni,House,111.7,Available,6,12,1986,Partially Renovated,269307.76,1077.23
1545,Rent,Agent,Erebuni,House,161.8,Available,4,12,2008,Partially Renovated,246744.92,986.98
1546,Sale,Owner,Kanaker-Zeytun,House,82.1,Available,2,7,1973,Not Renovated,139120.13,556.48
1547,Sale,Owner,Erebuni,House,56.7,Available,1,10,1999,Not Renovated,71946.42,287.79
1548,Sale,Buyer,Nor Nork,House,54.5,Available,3,5,1992,Not Renovated,73837.51,295.35
1549,Rent,Agent,Avan,House,93.7,Available,2,11,1966,Newly Renovated,181644.17,726.58
1550,Sale,Buyer,Kanaker-Zeytun,House,59.1,Available,4,12,1979,Newly Renovated,132653.82,530.62
1553,Sale,Buyer,Kanaker-Zeytun,House,147.7,Available,4,4,1981,Newly Renovated,250786.86,1003.15
1557,Sale,Owner,Erebuni,House,111.5,Available,6,2,2019,Partially Renovated,230114.43,920.46
1561,Rent,Agent,Kanaker-Zeytun,House,88.0,Available,3,4,1987,Not Renovated,96610.91,386.44
1565,Sale,Owner,Davtashen,House,138.1,Available,4,9,2005,Not Renovated,172209.31,688.84
1566,Rent,Owner,Kentron,House,149.3,Available,5,4,1987,Partially Renovated,385726.39,1542.91
1569,Rent,Owner,Nor Nork,House,197.6,Available,5,3,2011,Newly Renovated,519647.97,2078.59
1570,Rent,Owner,Shengavit,House,137.9,Available,5,9,2002,Not Renovated,253326.54,1013.31
1573,Sale,Owner,Arabkir,House,125.3,Available,1,6,2000,Newly Renovated,293597.23,1174.39
1574,Sale,Agent,Erebuni,House,117.8,Available,6,7,1968,Newly Renovated,241653.15,966.61
1576,Rent,Agent,Nork-Marash,House,109.6,Available,1,1,1985,Partially Renovated,234710.12,938.84
1577,Rent,Buyer,Davtashen,House,144.0,Available,3,6,1993,Not Renovated,200554.99,802.22
1580,Rent,Agent,Kanaker-Zeytun,House,89.2,Available,3,6,2023,Partially Renovated,172589.02,690.36
1586,Rent,Owner,Avan,House,127.3,Available,6,10,2018,Partially Renovated,355199.77,1420.8
1588,Rent,Buyer,Erebuni,House,146.4,Available,2,5,1980,Newly Renovated,205025.43,820.1
1589,Rent,Agent,Davtashen,House,37.7,Available,6,12,2005,Newly Renovated,80185.21,320.74
1592,Sale,Owner,Kanaker-Zeytun,House,55.0,Available,4,10,1969,Newly Renovated,137771.04,551.08
1593,Rent,Agent,Avan,House,198.7,Available,5,1,2011,Newly Renovated,474718.71,1898.87
1595,Rent,Buyer,Nor Nork,House,100.6,Available,6,4,1984,Newly Renovated,191041.97,764.17
1602,Rent,Owner,Shengavit,House,153.2,Available,2,5,1989,Newly Renovated,317364.94,1269.46
1603,Rent,Owner,Avan,House,75.3,Available,6,2,1979,Newly Renovated,175831.54,703.33
1604,Rent,Agent,Malatia-Sebastia,House,127.0,Available,5,11,1993,Newly Renovated,327666.93,1310.67
1609,Sale,Buyer,Avan,House,88.8,Available,1,12,1988,Newly Renovated,169083.58,676.33
1613,Rent,Owner,Ajapnyak,House,164.3,Available,5,2,2012,Newly Renovated,318035.86,1272.14
1614,Rent,Agent,Malatia-Sebastia,House,66.3,Available,2,2,2021,Newly Renovated,135176.29,540.71
1615,Rent,Owner,Avan,House,51.8,Available,2,5,2000,Partially Renovated,80779.82,323.12
1618,Sale,Buyer,Shengavit,House,189.4,Available,4,12,1977,Not Renovated,443134.75,1772.54
1623,Rent,Owner,Kanaker-Zeytun,House,173.2,Available,6,8,1968,Not Renovated,224290.93,897.16
1624,Rent,Owner,Shengavit,House,108.3,Available,6,11,1966,Newly Renovated,240686.86,962.75
1625,Sale,Owner,Erebuni,House,172.3,Available,2,12,1997,Not Renovated,382830.5,1531.32
1626,Sale,Buyer,Kanaker-Zeytun,House,175.5,Available,5,1,1992,Partially Renovated,432819.7,1731.28
1629,Sale,Owner,Kanaker-Zeytun,House,115.9,Available,1,4,1987,Newly Renovated,296448.76,1185.8
1630,Sale,Owner,Kentron,House,130.5,Available,5,11,1991,Partially Renovated,315122.2,1260.49
1633,Rent,Owner,Shengavit,House,145.9,Available,1,10,2010,Partially Renovated,287315.47,1149.26
1634,Sale,Agent,Kanaker-Zeytun,House,52.2,Available,2,4,1974,Not Renovated,108498.06,433.99
1635,Sale,Agent,Erebuni,House,96.7,Available,6,10,2001,Newly Renovated,222344.0,889.38
1637,Rent,Agent,Kanaker-Zeytun,House,142.5,Available,4,11,1982,Not Renovated,137554.66,550.22
1639,Sale,Owner,Kanaker-Zeytun,House,91.5,Available,5,6,2022,Newly Renovated,292801.98,1171.21
1641,Sale,Owner,Kanaker-Zeytun,House,142.7,Available,5,5,1974,Partially Renovated,258912.16,1035.65
1642,Sale,Owner,Nubarashen,House,110.8,Available,4,10,2021,Newly Renovated,222704.39,890.82
1644,Rent,Owner,Ajapnyak,House,47.9,Available,2,10,1993,Not Renovated,89600.22,358.4
1646,Sale,Agent,Erebuni,House,38.2,Available,6,2,1989,Newly Renovated,99210.95,396.84
1648,Sale,Buyer,Kanaker-Zeytun,House,132.2,Available,1,3,1970,Partially Renovated,275334.37,1101.34
1649,Rent,Owner,Avan,House,64.2,Available,2,5,1981,Partially Renovated,77361.63,309.45
1651,Rent,Owner,Avan,House,187.2,Available,1,11,1984,Partially Renovated,250227.34,1000.91
1653,Sale,Owner,Malatia-Sebastia,House,140.0,Available,5,9,1984,Not Renovated,402812.06,1611.25
1654,Rent,Owner,Erebuni,House,148.1,Available,6,2,1999,Partially Renovated,332137.56,1328.55
1655,Sale,Agent,Davtashen,House,163.4,Available,4,9,2004,Newly Renovated,255470.74,1021.88
1657,Rent,Owner,Avan,House,99.8,Available,5,8,1993,Partially Renovated,323276.2,1293.1
1658,Sale,Buyer,Malatia-Sebastia,House,46.9,Available,5,7,2018,Not Renovated,108326.16,433.3
1663,Rent,Agent,Avan,House,80.1,Available,5,6,2014,Newly Renovated,201653.05,806.61
1671,Sale,Buyer,Kanaker-Zeytun,House,126.9,Available,3,10,1997,Not Renovated,229410.34,917.64
1672,Sale,Buyer,Avan,House,83.2,Available,2,7,1985,Newly Renovated,149486.6,597.95
1681,Rent,Agent,Avan,House,94.2,Available,3,12,1990,Not Renovated,133029.12,532.12
1682,Rent,Agent,Shengavit,House,194.7,Available,5,1,1984,Newly Renovated,491730.55,1966.92
1683,Rent,Owner,Kentron,House,146.3,Available,1,9,1975,Partially Renovated,254347.11,1017.39
1685,Sale,Agent,Avan,House,68.1,Available,5,6,1984,Partially Renovated,169865.88,679.46
1687,Sale,Buyer,Shengavit,House,74.3,Available,6,4,2003,Partially Renovated,132772.84,531.09
1688,Sale,Buyer,Avan,House,62.0,Available,3,2,2002,Partially Renovated,125877.14,503.51
1689,Rent,Agent,Ajapnyak,House,113.3,Available,4,11,1990,Partially Renovated,252433.0,1009.73
1690,Sale,Agent,Malatia-Sebastia,House,138.6,Available,2,11,1976,Partially Renovated,260605.43,1042.42
1691,Rent,Agent,Erebuni,House,119.7,Available,5,2,2022,Newly Renovated,339977.6,1359.91
1699,Sale,Buyer,Kanaker-Zeytun,House,107.5,Available,1,11,1980,Not Renovated,136103.54,544.41
1704,Rent,Buyer,Kanaker-Zeytun,House,58.6,Available,2,2,2023,Newly Renovated,94769.28,379.08
1705,Sale,Buyer,Avan,House,73.3,Available,4,3,2015,Partially Renovated,155041.45,620.17
1707,Sale,Owner,Avan,House,169.2,Available,6,1,2000,Not Renovated,262284.76,1049.14
1708,Rent,Owner,Nubarashen,House,152.3,Available,2,1,1976,Newly Renovated,281708.05,1126.83
1712,Rent,Agent,Davtashen,House,127.1,Available,2,8,1965,Partially Renovated,239483.69,957.93
1714,Rent,Buyer,Kanaker-Zeytun,House,185.4,Available,6,6,2002,Not Renovated,462350.64,1849.4
1716,Sale,Agent,Arabkir,House,66.6,Available,3,8,1996,Partially Renovated,140832.3,563.33
1718,Rent,Agent,Avan,House,173.1,Available,5,6,2006,Newly Renovated,529838.88,2119.36
1722,Sale,Owner,Erebuni,House,80.1,Available,6,10,2013,Newly Renovated,142960.34,571.84
