property_id,deal_type,user_type,district,type_name,size_sqm,status,rooms,floor,year_built,renovation_status,estimated_saleprice,estimated_rentprice
1187,Rent,Agent,Malatia-Sebastia,House,32.2,Available,5,6,1999,Partially Renovated,51842.2,207.37
1191,Rent,Buyer,Nork-Marash,House,119.2,Available,3,10,1980,Partially Renovated,172143.78,688.58
1196,Rent,Buyer,Avan,House,145.0,Available,5,8,2020,Newly Renovated,304090.1,1216.36
1197,Sale,Agent,Avan,House,65.8,Available,3,1,2007,Not Renovated,82777.44,331.11
1205,Sale,Owner,Kanaker-Zeytun,House,109.0,Available,3,1,2011,Partially Renovated,260061.44,1040.25
1207,Rent,Buyer,Malatia-Sebastia,House,143.1,Available,4,8,1975,Newly Renovated,397110.74,1588.44
1209,Rent,Buyer,Arabkir,House,87.9,Available,1,9,1981,Not Renovated,107722.95,430.89
1210,Sale,Owner,Davtashen,House,27.4,Available,5,7,1970,Newly Renovated,70563.38,282.25
1211,Sale,Agent,Arabkir,House,49.7,Available,5,2,1996,Not Renovated,71113.07,284.45
1214,Rent,Agent,Davtashen,House,135.7,Available,6,5,1998,Partially Renovated,279105.59,1116.42
1215,Rent,Agent,Nor Nork,House,156.8,Available,3,9,2009,Not Renovated,246788.91,987.16
1216,Rent,Owner,Nor Nork,House,30.1,Available,5,4,1994,Newly Renovated,47557.71,190.23
1218,Sale,Buyer,Avan,House,51.9,Available,5,4,1998,Newly Renovated,130115.81,520.46
1221,Sale,Agent,Malatia-Sebastia,House,39.2,Available,5,3,1970,Not Renovated,76099.9,304.4
1224,Rent,Agent,Avan,House,140.3,Available,4,5,2013,Newly Renovated,236196.11,944.78
1228,Rent,Buyer,Shengavit,House,51.3,Available,5,10,2013,Partially Renovated,96105.69,384.42
1229,Sale,Agent,Kentron,House,164.8,Available,4,8,2007,Newly Renovated,373801.23,1495.2
1230,Rent,Owner,Nor Nork,House,88.0,Available,6,11,2014,Newly Renovated,206845.01,827.38
1231,Sale,Owner,Nor Nork,House,152.6,Available,1,1,1968,Partially Renovated,335646.95,1342.59
1235,Sale,Agent,Kentron,House,48.8,Available,3,7,1969,Newly Renovated,122715.5,490.86
1238,Sale,Owner,Kentron,House,68.4,Available,6,9,2007,Partially Renovated,152033.1,608.13
1242,Rent,Buyer,Malatia-Sebastia,House,51.2,Available,1,6,1989,Partially Renovated,64504.75,258.02
1250,Sale,Buyer,Nor Nork,House,177.7,Available,4,12,2001,Not Renovated,331413.36,1325.65
1251,Rent,Buyer,Kentron,House,63.0,Available,2,9,2008,Partially Renovated,97622.13,390.49
1252,Rent,Agent,Kanaker-Zeytun,House,105.0,Available,2,9,1997,Not Renovated,143756.67,575.03
1253,Rent,Agent,Davtashen,House,114.7,Available,4,10,1999,Not Renovated,264141.45,1056.57
1255,Sale,Agent,Arabkir,House,197.0,Available,6,9,1969,Partially Renovated,249108.71,996.43
1256,Sale,Agent,Kentron,House,162.5,Available,2,7,1990,Partially Renovated,223625.83,894.5
1259,Sale,Agent,Arabkir,House,179.7,Available,3,9,1996,Partially Renovated,497026.52,1988.11
1260,Sale,Buyer,Nor Nork,House,109.4,Available,1,9,2011,Newly Renovated,177234.64,708.94
1261,Sale,Agent,Nor Nork,House,161.8,Available,2,3,1972,Partially Renovated,483521.05,1934.08
1264,Rent,Agent,Avan,House,33.6,Available,5,5,2022,Partially Renovated,53748.2,214.99
1266,Rent,Agent,Kanaker-Zeytun,House,122.3,Available,2,1,2019,Partially Renovated,213782.5,855.13
1267,Sale,Agent,Davtashen,House,60.1,Available,6,12,2015,Not Renovated,63200.64,252.8
1269,Rent,Buyer,Kanaker-Zeytun,House,148.3,Available,3,2,1970,Not Renovated,180821.23,723.28
1270,Sale,Agent,Arabkir,House,111.9,Available,5,10,1992,Newly Renovated,199214.49,796.86
1271,Rent,Buyer,Malatia-Sebastia,House,70.0,Available,6,7,1996,Not Renovated,154760.4,619.04
1274,Sale,Agent,Malatia-Sebastia,House,50.7,Available,4,9,2006,Newly Renovated,77966.13,311.86
1275,Sale,Buyer,Avan,House,74.0,Available,2,10,1995,Not Renovated,158073.36,632.29
1276,Sale,Agent,Nork-Marash,House,62.4,Available,2,1,2002,Not Renovated,123099.17,492.4
1287,Rent,Buyer,Kentron,House,80.6,Available,4,9,2005,Not Renovated,173305.38,693.22
1289,Sale,Agent,Kanaker-Zeytun,House,106.1,Available,4,5,2002,Newly Renovated,317028.67,1268.11
1294,Rent,Agent,Kentron,House,80.0,Available,3,4,1979,Newly Renovated,183935.15,735.74
1295,Sale,Agent,Arabkir,House,138.4,Available,4,8,1978,Newly Renovated,206016.3,824.07
1296,Rent,Agent,Nor Nork,House,72.6,Available,3,6,1986,Newly Renovated,160159.26,640.64
1297,Sale,Buyer,Erebuni,House,59.7,Available,5,6,1990,Newly Renovated,122722.29,490.89
1300,Sale,Buyer,Nork-Marash,House,142.4,Available,5,10,1998,Not Renovated,187394.86,749.58
1301,Rent,Agent,Nor Nork,House,99.1,Available,6,8,2019,Partially Renovated,256309.5,1025.24
1302,Sale,Buyer,Kentron,House,121.5,Available,6,12,2020,Not Renovated,233948.91,935.8
1306,Sale,Agent,Kanaker-Zeytun,House,195.4,Available,6,9,1992,Newly Renovated,588150.78,2352.6
1308,Rent,Buyer,Kentron,House,62.3,Available,2,5,2008,Not Renovated,128379.01,513.52
1309,Rent,Agent,Nor Nork,House,81.3,Available,3,1,1983,Partially Renovated,147720.53,590.88
1311,Sale,Agent,Arabkir,House,163.0,Available,4,10,1980,Not Renovated,322424.22,1289.7
1312,Sale,Buyer,Kanaker-Zeytun,House,117.4,Available,6,8,1991,Newly Renovated,348906.83,1395.63
1313,Rent,Owner,Nork-Marash,House,69.1,Available,2,1,1982,Partially Renovated,143925.5,575.7
1314,Rent,Owner,Shengavit,House,138.2,Available,3,5,2010,Not Renovated,136742.94,546.97
1315,Sale,Buyer,Kanaker-Zeytun,House,117.9,Available,3,4,1992,Partially Renovated,188943.71,755.77
1316,Rent,Agent,Kentron,House,39.1,Available,3,3,1999,Partially Renovated,52640.69,210.56
1319,Sale,Agent,Kanaker-Zeytun,House,98.5,Available,4,1,2015,Partially Renovated,227636.21,910.54
1321,Rent,Owner,Kentron,House,59.6,Available,3,9,2008,Partially Renovated,133928.5,535.71
1325,Sale,Owner,Arabkir,House,119.5,Available,6,12,2000,Not Renovated,254447.15,1017.79
1326,Rent,Agent,Avan,House,52.6,Available,5,12,2002,Not Renovated,115306.38,461.23
1329,Sale,Owner,Arabkir,House,135.0,Available,4,9,2016,Partially Renovated,254234.47,1016.94
1331,Rent,Owner,Nork-Marash,House,50.0,Available,1,7,1987,Not Renovated,81113.4,324.45
1332,Sale,Buyer,Kentron,House,58.7,Available,6,7,1984,Newly Renovated,159001.82,636.01
1333,Sale,Agent,Nor Nork,House,82.6,Available,6,11,1998,Not Renovated,136962.47,547.85
1335,Rent,Owner,Avan,House,46.5,Available,6,7,1989,Partially Renovated,147988.32,591.95
1337,Sale,Agent,Kanaker-Zeytun,House,94.5,Available,1,12,1997,Not Renovated,144814.49,579.26
1338,Rent,Owner,Kanaker-Zeytun,House,139.1,Available,2,7,1983,Partially Renovated,190222.73,760.89
1340,Rent,Agent,Kanaker-Zeytun,House,174.2,Available,1,6,1968,Partially Renovated,265531.85,1062.13
1341,Rent,Agent,Kanaker-Zeytun,House,88.3,Available,5,10,1982,Partially Renovated,114594.9,458.38
1342,Sale,Agent,Nor Nork,House,123.9,Available,6,1,2020,Newly Renovated,305856.35,1223.43
1348,Rent,Agent,Malatia-Sebastia,House,29.3,Available,2,12,1990,Newly Renovated,45018.91,180.08
1350,Sale,Agent,Nor Nork,House,61.8,Available,1,2,1966,Not Renovated,83318.24,333.27
1353,Sale,Owner,Erebuni,House,179.6,Available,3,3,1986,Newly Renovated,498174.21,1992.7
1354,Rent,Buyer,Nor Nork,House,171.2,Available,4,10,1985,Not Renovated,410591.87,1642.37
1355,Sale,Buyer,Arabkir,House,192.2,Available,2,3,2011,Not Renovated,335007.83,1340.03
1357,Sale,Buyer,Kentron,House,89.3,Available,5,8,2018,Partially Renovated,202558.37,810.23
1359,Sale,Owner,Shengavit,House,50.4,Available,1,1,1972,Not Renovated,84224.93,336.9
1365,Sale,Agent,Kentron,House,48.3,Available,1,8,2006,Not Renovated,76048.49,304.19
1366,Sale,Buyer,Nubarashen,House,173.9,Available,2,1,2019,Newly Renovated,283427.8,1133.71
1369,Rent,Agent,Arabkir,House,163.8,Available,3,10,1989,Partially Renovated,408036.34,1632.15
1371,Sale,Buyer,Nubarashen,House,189.6,Available,5,7,2017,Newly Renovated,393192.08,1572.77
1372,Sale,Agent,Nor Nork,House,50.2,Available,5,12,1980,Partially Renovated,65513.11,262.05
1373,Rent,Buyer,Malatia-Sebastia,House,170.2,Available,2,2,1981,Not Renovated,188622.47,754.49
1375,Sale,Owner,Davtashen,House,129.5,Available,3,3,2013,Partially Renovated,183193.1,732.77
1377,Rent,Buyer,Arabkir,House,91.1,Available,3,4,2000,Partially Renovated,168149.81,672.6
1381,Sale,Owner,Shengavit,House,117.3,Available,4,10,1982,Not Renovated,207167.0,828.67
1382,Rent,Agent,Nor Nork,House,57.1,Available,4,7,1979,Not Renovated,110831.18,443.32
1388,Sale,Owner,Arabkir,House,176.9,Available,6,6,2008,Partially Renovated,319786.84,1279.15
1389,Sale,Agent,Kentron,House,143.8,Available,1,4,2007,Newly Renovated,347291.3,1389.17
1393,Sale,Buyer,Malatia-Sebastia,House,147.1,Available,1,11,2000,Not Renovated,232507.5,930.03
1396,Rent,Buyer,Kanaker-Zeytun,House,138.4,Available,3,3,1977,Not Renovated,280834.77,1123.34
1397,Sale,Buyer,Nor Nork,House,197.5,Available,3,9,1993,Partially Renovated,413490.37,1653.96
1398,Rent,Agent,Kanaker-Zeytun,House,131.5,Available,4,8,1980,Not Renovated,244722.68,978.89
1400,Sale,Owner,Ajapnyak,House,29.8,Available,1,5,1970,Newly Renovated,75581.72,302.33
1402,Sale,Owner,Avan,House,136.2,Available,5,1,2006,Not Renovated,235475.16,941.9
1403,Rent,Owner,Davtashen,House,114.5,Available,2,9,1991,Not Renovated,221403.35,885.61
1405,Sale,Buyer,Davtashen,House,42.9,Available,3,6,1988,Not Renovated,90100.62,360.4
1414,Sale,Owner,Shengavit,House,107.5,Available,5,1,1975,Partially Renovated,234148.23,936.59
1416,Rent,Buyer,Arabkir,House,50.7,Available,5,10,2005,Not Renovated,128249.94,513.0
1417,Rent,Buyer,Kanaker-Zeytun,House,82.3,Available,5,10,2013,Not Renovated,190479.85,761.92
1418,Sale,Owner,Nor Nork,House,174.0,Available,6,7,1996,Not Renovated,289663.29,1158.65
1421,Rent,Owner,Nor Nork,House,66.8,Available,2,1,1996,Not Renovated,107587.0,430.35
1428,Sale,Agent,Arabkir,House,73.6,Available,1,1,1987,Partially Renovated,104809.85,419.24
1432,Sale,Buyer,Kanaker-Zeytun,House,155.9,Available,2,4,2002,Not Renovated,281358.28,1125.43
1433,Rent,Agent,Ajapnyak,House,150.6,Available,2,10,2016,Newly Renovated,357452.88,1429.81
1434,Rent,Agent,Nor Nork,House,74.4,Available,2,4,2010,Not Renovated,163399.64,653.6
1437,Rent,Owner,Kanaker-Zeytun,House,70.0,Available,6,9,1967,Newly Renovated,199892.74,799.57
1438,Rent,Agent,Malatia-Sebastia,House,35.8,Available,1,10,2020,Partially Renovated,64590.69,258.36
1440,Rent,Buyer,Kanaker-Zeytun,House,36.8,Available,5,3,1982,Not Renovated,56330.55,225.32
1443,Rent,Buyer,Avan,House,157.7,Available,4,11,1995,Partially Renovated,280198.19,1120.79
1444,Sale,Owner,Kanaker-Zeytun,House,163.7,Available,6,8,2001,Not Renovated,407949.07,1631.8
1445,Sale,Agent,Kentron,House,66.7,Available,6,9,1969,Partially Renovated,141063.67,564.25
1447,Sale,Owner,Kentron,House,176.4,Available,2,6,2012,Newly Renovated,423769.3,1695.08
1450,Sale,Owner,Nubarashen,House,38.4,Available,5,4,2016,Partially Renovated,104255.9,417.02
1451,Rent,Agent,Nubarashen,House,79.2,Available,3,2,2003,Not Renovated,145582.32,582.33
1452,Sale,Buyer,Kanaker-Zeytun,House,51.5,Available,5,1,2002,Not Renovated,55198.61,220.79
1454,Rent,Agent,Nubarashen,House,100.8,Available,3,1,2020,Not Renovated,135559.61,542.24
1457,Rent,Agent,Kanaker-Zeytun,House,54.6,Available,3,3,2022,Not Renovated,80116.75,320.47
1458,Rent,Agent,Shengavit,House,199.0,Available,5,10,1986,Partially Renovated,274474.14,1097.9
1459,Sale,Agent,Nubarashen,House,137.3,Available,2,2,2007,Partially Renovated,217373.64,869.49
1462,Rent,Agent,Nor Nork,House,106.6,Available,4,5,1993,Newly Renovated,289575.12,1158.3
1463,Rent,Buyer,Kanaker-Zeytun,House,152.0,Available,3,6,1991,Not Renovated,266881.99,1067.53
1466,Rent,Agent,Kentron,House,82.1,Available,2,6,1976,Partially Renovated,181513.56,726.05
1469,Sale,Agent,Malatia-Sebastia,House,145.0,Available,1,2,1997,Newly Renovated,374532.39,1498.13
1470,Sale,Buyer,Nor Nork,House,175.5,Available,2,2,2005,Newly Renovated,427422.46,1709.69
1471,Sale,Agent,Kentron,House,150.2,Available,5,11,2011,Not Renovated,235142.49,940.57
1473,Rent,Owner,Arabkir,House,134.7,Available,5,8,2015,Not Renovated,278650.28,1114.6
1474,Sale,Owner,Kanaker-Zeytun,House,194.3,Available,6,2,1995,Newly Renovated,520496.97,2081.99
1477,Rent,Owner,Ajapnyak,House,164.4,Available,5,9,1989,Newly Renovated,373954.51,1495.82
1480,Rent,Agent,Erebuni,House,92.0,Available,4,6,1991,Newly Renovated,245827.95,983.31
1481,Sale,Owner,Arabkir,House,118.7,Available,4,7,2000,Not Renovated,161803.8,647.22
1482,Sale,Buyer,Shengavit,House,174.4,Available,3,4,1993,Not Renovated,369518.71,1478.07
1483,Rent,Buyer,Arabkir,House,149.7,Available,6,4,2001,Newly Renovated,316795.12,1267.18
1484,Rent,Agent,Kanaker-Zeytun,House,65.0,Available,1,6,2018,Partially Renovated,131352.81,525.41
1486,Rent,Buyer,Kentron,House,58.7,Available,5,11,1971,Partially Renovated,136976.42,547.91
1487,Sale,Buyer,Nork-Marash,House,149.0,Available,6,11,1975,Not Renovated,209242.99,836.97
1488,Rent,Owner,Davtashen,House,160.5,Available,3,7,2021,Not Renovated,312828.74,1251.31
1492,Sale,Owner,Ajapnyak,House,80.1,Available,5,9,2010,Newly Renovated,136578.7,546.31
1494,Rent,Agent,Nor Nork,House,67.4,Available,3,9,1981,Partially Renovated,108623.24,434.49
1495,Rent,Agent,Avan,House,111.9,Available,1,8,1998,Newly Renovated,228630.41,914.52
1498,Sale,Agent,Nor Nork,House,140.9,Available,1,1,2007,Partially Renovated,330069.36,1320.28
1500,Rent,Agent,Kanaker-Zeytun,House,74.2,Available,4,4,1974,Partially Renovated,125415.73,501.66
1501,Sale,Buyer,Nor Nork,House,86.6,Available,4,12,1984,Not Renovated,113333.94,453.34
1502,Rent,Buyer,Kanaker-Zeytun,House,87.8,Available,4,2,2015,Partially Renovated,121287.81,485.15
1505,Rent,Owner,Malatia-Sebastia,House,77.9,Available,1,10,2012,Not Renovated,135491.42,541.97
1510,Sale,Agent,Nubarashen,House,52.0,Available,4,8,1994,Not Renovated,63936.61,255.75
1518,Rent,Owner,Kanaker-Zeytun,House,146.9,Available,3,4,2017,Partially Renovated,298132.36,1192.53
1519,Sale,Agent,Erebuni,House,196.4,Available,1,1,2023,Partially Renovated,320268.76,1281.08
1524,Rent,Agent,Erebuni,House,77.1,Available,2,1,2009,Not Renovated,140202.95,560.81
1526,Rent,Agent,Arabkir,House,161.5,Available,4,8,1998,Newly Renovated,293241.7,1172.97
1527,Rent,Agent,Malatia-Sebastia,House,198.3,Available,4,1,2021,Newly Renovated,333986.94,1335.95
1528,Rent,Buyer,Kanaker-Zeytun,House,68.4,Available,2,3,2012,Partially Renovated,125206.13,500.82
1529,Rent,Owner,Nor Nork,House,133.9,Available,6,3,2010,Not Renovated,220919.63,883.68
1531,Rent,Buyer,Arabkir,House,42.6,Available,2,11,1990,Newly Renovated,105916.66,423.67
1532,Sale,Buyer,Avan,House,169.9,Available,1,12,1986,Partially Renovated,305937.12,1223.75
1534,Sale,Owner,Arabkir,House,190.1,Available,2,7,1998,Not Renovated,229905.49,919.62
1535,Sale,Agent,Kentron,House,67.2,Available,6,1,2005,Newly Renovated,108568.07,434.27
1536,Rent,Agent,Nor Nork,House,140.2,Available,1,10,2002,Newly Renovated,188033.61,752.13
1539,Rent,Owner,Nor Nork,House,160.2,Available,6,3,1983,Partially Renovated,326461.41,1305.85
1540,Sale,Owner,Malatia-Sebastia,House,152.2,Available,4,8,2023,Newly Renovated,447779.35,1791.12
1542,Sale,Agent,Malatia-Sebastia,House,78.7,Available,3,3,1975,Partially Renovated,123455.54,493.82
1543,Sale,Agent,Shengavit,House,125.4,Available,3,1,2018,Not Renovated,230587.14,922.35
1546,Rent,Buyer,Kentron,House,39.6,Available,3,9,2011,Not Renovated,74152.36,296.61
1548,Rent,Owner,Davtashen,House,130.4,Available,6,12,2014,Partially Renovated,326236.57,1304.95
1550,Sale,Owner,Kanaker-Zeytun,House,77.8,Available,3,4,2014,Partially Renovated,103312.61,413.25
1552,Rent,Agent,Arabkir,House,30.6,Available,1,4,2021,Newly Renovated,54263.6,217.05
1553,Sale,Owner,Kanaker-Zeytun,House,27.6,Available,2,3,2018,Newly Renovated,76321.4,305.29
1554,Rent,Owner,Malatia-Sebastia,House,143.9,Available,1,6,1993,Newly Renovated,194841.47,779.37
1556,Rent,Owner,Malatia-Sebastia,House,53.9,Available,3,10,2003,Partially Renovated,95190.63,380.76
1560,Rent,Agent,Arabkir,House,137.3,Available,5,7,2018,Partially Renovated,270802.08,1083.21
1562,Sale,Agent,Erebuni,House,125.4,Available,5,9,1997,Newly Renovated,370827.95,1483.31
1563,Sale,Buyer,Malatia-Sebastia,House,98.8,Available,4,9,1969,Partially Renovated,127782.63,511.13
1564,Rent,Buyer,Malatia-Sebastia,House,128.9,Available,6,8,2017,Not Renovated,304228.47,1216.91
1566,Sale,Buyer,Ajapnyak,House,84.9,Available,4,10,1966,Partially Renovated,161428.44,645.71
1567,Rent,Owner,Kentron,House,29.5,Available,6,6,1997,Partially Renovated,39238.98,156.96
1568,Rent,Agent,Avan,House,148.9,Available,2,11,1995,Not Renovated,208967.23,835.87
1569,Sale,Agent,Shengavit,House,172.9,Available,1,8,2020,Not Renovated,310631.3,1242.53
1571,Sale,Buyer,Kentron,House,50.7,Available,2,10,2002,Not Renovated,70964.59,283.86
1573,Sale,Buyer,Malatia-Sebastia,House,198.4,Available,6,6,2011,Newly Renovated,370420.93,1481.68
1577,Rent,Owner,Kanaker-Zeytun,House,42.5,Available,5,7,1971,Partially Renovated,72046.92,288.19
1578,Rent,Owner,Kentron,House,80.9,Available,3,3,2015,Newly Renovated,219169.16,876.68
1579,Rent,Agent,Erebuni,House,173.4,Available,6,1,1971,Not Renovated,274749.72,1099.0
1580,Rent,Agent,Malatia-Sebastia,House,107.4,Available,1,11,2001,Partially Renovated,209707.44,838.83
1582,Sale,Agent,Nork-Marash,House,45.4,Available,4,2,2006,Newly Renovated,119395.71,477.58
1583,Rent,Agent,Nor Nork,House,99.9,Available,4,3,1977,Partially Renovated,219936.6,879.75
1586,Sale,Agent,Nor Nork,House,150.3,Available,5,11,2001,Not Renovated,223806.57,895.23
1587,Rent,Agent,Nor Nork,House,159.6,Available,3,10,1987,Newly Renovated,341566.5,1366.27
1590,Rent,Agent,Nor Nork,House,52.3,Available,3,8,1976,Partially Renovated,82491.82,329.97
1591,Sale,Agent,Nork-Marash,House,119.9,Available,1,2,2019,Newly Renovated,238233.67,952.93
1592,Rent,Agent,Malatia-Sebastia,House,153.1,Available,6,3,1981,Partially Renovated,334391.82,1337.57
1595,Sale,Agent,Kanaker-Zeytun,House,197.0,Available,3,4,1999,Partially Renovated,484145.5,1936.58
1598,Rent,Agent,Nor Nork,House,172.7,Available,5,5,2014,Not Renovated,193770.12,775.08
1599,Sale,Agent,Erebuni,House,36.6,Available,1,8,2006,Newly Renovated,63426.28,253.71
1600,Rent,Agent,Nor Nork,House,104.9,Available,1,4,2010,Not Renovated,200076.32,800.31
1603,Sale,Owner,Nor Nork,House,180.2,Available,4,3,2012,Newly Renovated,545507.32,2182.03
1604,Sale,Agent,Kanaker-Zeytun,House,195.1,Available,3,9,2018,Not Renovated,287649.2,1150.6
1605,Sale,Buyer,Nor Nork,House,57.6,Available,6,10,1971,Newly Renovated,156988.0,627.95
1606,Sale,Owner,Nor Nork,House,50.8,Available,2,11,2021,Newly Renovated,113448.32,453.79
1608,Rent,Owner,Ajapnyak,House,152.4,Available,6,5,1988,Not Renovated,239163.4,956.65
1609,Sale,Owner,Nor Nork,House,137.5,Available,2,12,1975,Partially Renovated,204834.99,819.34
1610,Rent,Owner,Nor Nork,House,175.6,Available,5,3,2003,Not Renovated,376092.17,1504.37
1611,Rent,Owner,Shengavit,House,93.3,Available,5,11,1969,Partially Renovated,185502.12,742.01
1612,Sale,Agent,Malatia-Sebastia,House,109.9,Available,3,11,1987,Not Renovated,186081.42,744.33
1614,Rent,Owner,Kanaker-Zeytun,House,85.5,Available,2,8,1970,Not Renovated,105705.73,422.82
1615,Rent,Buyer,Malatia-Sebastia,House,164.7,Available,1,12,1965,Partially Renovated,221454.82,885.82
1616,Sale,Buyer,Kentron,House,85.5,Available,5,11,1977,Newly Renovated,158543.36,634.17
1617,Rent,Agent,Kanaker-Zeytun,House,183.9,Available,2,5,2014,Newly Renovated,266395.08,1065.58
1619,Sale,Owner,Nor Nork,House,154.1,Available,6,12,1967,Not Renovated,251793.96,1007.18
1622,Sale,Agent,Malatia-Sebastia,House,153.2,Available,5,9,2018,Partially Renovated,310334.44,1241.34
1623,Rent,Buyer,Ajapnyak,House,70.3,Available,1,8,1997,Newly Renovated,95782.57,383.13
1624,Rent,Buyer,Nor Nork,House,46.3,Available,4,9,1999,Partially Renovated,69216.7,276.87
1630,Rent,Buyer,Nork-Marash,House,172.3,Available,4,7,1978,Partially Renovated,377999.23,1512.0
1631,Rent,Agent,Kanaker-Zeytun,House,130.8,Available,1,6,2022,Newly Renovated,338836.38,1355.35
1633,Rent,Agent,Kentron,House,50.6,Available,6,10,2023,Partially Renovated,143349.48,573.4
1638,Rent,Owner,Malatia-Sebastia,House,108.2,Available,3,10,1975,Not Renovated,136088.27,544.35
1640,Sale,Owner,Kanaker-Zeytun,House,42.7,Available,2,2,2007,Newly Renovated,122590.5,490.36
1641,Sale,Owner,Avan,House,164.0,Available,1,4,2023,Newly Renovated,385383.86,1541.54
1643,Rent,Agent,Nor Nork,House,99.7,Available,1,4,2014,Newly Renovated,137251.38,549.01
1645,Rent,Buyer,Nor Nork,House,114.1,Available,5,4,2008,Not Renovated,168194.55,672.78
1646,Rent,Agent,Kentron,House,57.0,Available,3,3,1982,Newly Renovated,136127.81,544.51
1648,Rent,Agent,Kanaker-Zeytun,House,154.5,Available,5,6,1977,Partially Renovated,382930.32,1531.72
1650,Sale,Buyer,Arabkir,House,83.7,Available,3,6,2005,Not Renovated,142569.37,570.28
1651,Rent,Buyer,Nork-Marash,House,89.4,Available,5,3,1965,Newly Renovated,169674.35,678.7
1654,Rent,Agent,Arabkir,House,80.0,Available,1,8,1970,Not Renovated,85553.61,342.21
1657,Sale,Owner,Malatia-Sebastia,House,41.7,Available,2,8,1974,Not Renovated,53760.32,215.04
1659,Sale,Owner,Nor Nork,House,73.2,Available,5,7,1985,Not Renovated,179246.17,716.98
1660,Sale,Agent,Nor Nork,House,133.7,Available,1,12,2007,Partially Renovated,196538.48,786.15
1661,Sale,Buyer,Avan,House,39.7,Available,5,10,1974,Newly Renovated,65288.64,261.15
1662,Sale,Buyer,Kentron,House,57.1,Available,1,5,1992,Newly Renovated,109165.54,436.66
1664,Rent,Agent,Arabkir,House,87.8,Available,2,5,2020,Partially Renovated,153932.49,615.73
1666,Sale,Owner,Ajapnyak,House,85.5,Available,4,3,2006,Partially Renovated,234796.17,939.18
1667,Sale,Owner,Kentron,House,185.6,Available,6,1,2020,Newly Renovated,409183.97,1636.74
1668,Sale,Owner,Kanaker-Zeytun,House,106.5,Available,6,4,1983,Partially Renovated,223963.15,895.85
1672,Rent,Owner,Nor Nork,House,110.6,Available,2,5,1993,Not Renovated,288950.77,1155.8
1673,Sale,Owner,Erebuni,House,165.6,Available,6,6,2006,Newly Renovated,340809.26,1363.24
1675,Rent,Buyer,Kentron,House,85.0,Available,4,12,1995,Not Renovated,105548.86,422.2
1678,Rent,Agent,Kentron,House,154.4,Available,3,11,1971,Partially Renovated,277458.59,1109.83
1679,Sale,Owner,Nor Nork,House,36.8,Available,3,5,2013,Newly Renovated,61866.88,247.47
1680,Sale,Buyer,Kanaker-Zeytun,House,130.5,Available,5,10,2021,Newly Renovated,365589.52,1462.36
1681,Sale,Agent,Malatia-Sebastia,House,132.4,Available,5,9,2017,Not Renovated,216284.18,865.14
1682,Sale,Agent,Malatia-Sebastia,House,81.8,Available,6,4,1985,Partially Renovated,192566.84,770.27
1684,Sale,Owner,Nor Nork,House,27.0,Available,3,8,2015,Newly Renovated,70576.68,282.31
1688,Rent,Agent,Malatia-Sebastia,House,179.9,Available,4,3,1980,Not Renovated,263213.73,1052.85
1689,Sale,Owner,Arabkir,House,195.1,Available,3,7,1977,Newly Renovated,423693.13,1694.77
1690,Rent,Agent,Arabkir,House,71.9,Available,6,1,1994,Newly Renovated,107869.84,431.48
1691,Rent,Buyer,Kanaker-Zeytun,House,162.1,Available,5,4,1991,Partially Renovated,361940.42,1447.76
1692,Rent,Buyer,Kanaker-Zeytun,House,95.9,Available,5,7,2021,Partially Renovated,222038.31,888.15
1693,Rent,Buyer,Nork-Marash,House,132.3,Available,4,1,1982,Partially Renovated,292681.37,1170.73
1694,Sale,Agent,Kanaker-Zeytun,House,31.5,Available,1,6,1976,Partially Renovated,69632.15,278.53
1695,Sale,Agent,Kanaker-Zeytun,House,127.5,Available,5,5,2008,Not Renovated,223425.5,893.7
1696,Rent,Agent,Arabkir,House,108.4,Available,3,5,2019,Partially Renovated,265769.85,1063.08
1699,Rent,Owner,Arabkir,House,198.3,Available,3,1,1996,Partially Renovated,418391.37,1673.57
1705,Rent,Agent,Kentron,House,187.0,Available,5,3,1991,Partially Renovated,383252.83,1533.01
1706,Rent,Buyer,Nubarashen,House,138.8,Available,5,6,1995,Partially Renovated,187201.41,748.81
1707,Rent,Agent,Kanaker-Zeytun,House,182.3,Available,5,3,2008,Not Renovated,333321.25,1333.29
1709,Rent,Buyer,Nor Nork,House,178.3,Available,5,12,1998,Newly Renovated,422910.51,1691.64
1710,Rent,Owner,Kanaker-Zeytun,House,181.3,Available,1,7,2009,Newly Renovated,358649.3,1434.6
1711,Sale,Agent,Malatia-Sebastia,House,146.4,Available,6,4,2009,Partially Renovated,327974.58,1311.9
1714,Rent,Agent,Nor Nork,House,91.9,Available,5,7,2006,Newly Renovated,176703.13,706.81
1717,Rent,Owner,Nor Nork,House,122.0,Available,3,9,1994,Partially Renovated,183808.62,735.23
1720,Rent,Agent,Kanaker-Zeytun,House,39.6,Available,4,10,1967,Partially Renovated,76033.48,304.13
1722,Sale,Owner,Malatia-Sebastia,House,28.3,Available,4,11,1984,Partially Renovated,38931.59,155.73
1724,Sale,Owner,Nor Nork,House,29.5,Available,5,12,1990,Not Renovated,49230.23,196.92
1727,Rent,Buyer,Arabkir,House,143.1,Available,3,6,1967,Partially Renovated,273051.65,1092.21
1728,Sale,Agent,Kanaker-Zeytun,House,182.2,Available,1,8,1985,Newly Renovated,377574.41,1510.3
